task_name,index,prompt,answer,attribute
ko_quiz_3,60,"?에 콩 볶아 먹겠다에서 ? 에 들어갈 단어는? '번갯불'이면 1, '화톳불'이면 2, '등잔불'이면 3이라고 대답해.",1,
ko_quiz_3,61,"바늘구멍으로 ? 보기에서 ? 에 들어갈 단어는? '하늘'이면 1, '바다'이면 2, '산'이면 3이라고 대답해.",1,
ko_quiz_3,62,"지위가 높을수록 ?은 낮추어 먹어야에서 ? 에 들어갈 단어는? '마음'이면 1, '밥상'이면 2, '나이'이면 3이라고 대답해.",1,
ko_quiz_3,63,"?껍데기는 녹슬지 않는다에서 ? 에 들어갈 단어는? '조개'이면 1, '빈'이면 2, '깨진'이면 3이라고 대답해.",1,
ko_quiz_3,64,"빌어먹는 놈이 ?을 마다할까에서 ? 에 들어갈 단어는? '콩밥'이면 1, '찰밥'이면 2, '쌀밥'이면 3이라고 대답해.",1,
ko_quiz_3,66,"? 조개 ? 낙지에서 ? 에 들어갈 단어는? '봄 - 가을'이면 1, '봄 - 겨울'이면 2, '여름 - 겨울'이면 3이라고 대답해.",1,
ko_quiz_3,67,"주객이 ?을 가리랴에서 ? 에 들어갈 단어는? '청탁'이면 1, '안주'이면 2, '술잔'이면 3이라고 대답해.",1,
ko_quiz_3,68,바람 따라 ?을 단다에서 ? 에 들어갈 단어로만 대답하시오.,돛,
ko_quiz_3,69,"? 담 넘어가듯에서 ? 에 들어갈 단어는? '구렁이'이면 1, '고양이'이면 2, '도둑'이면 3이라고 대답해.",1,
ko_quiz_3,70,"벗 줄 것은 없어도 ? 줄 것은 있다에서 ? 에 들어갈 단어는? '도둑'이면 1, '친구'이면 2, '누이'이면 3이라고 대답해.",1,
ko_quiz_3,71,"옆집 ? 믿고 장가 안 간다에서 ? 에 들어갈 단어는? '처녀'이면 1, '친구'이면 2, '소식'이면 3이라고 대답해.",1,
ko_quiz_3,72,"아이는 ? 낳아서 크게 길러라에서 ? 에 들어갈 단어는? '작게'이면 1, '얼른'이면 2, '많이'이면 3이라고 대답해.",1,
ko_quiz_3,73,"?은 바리로 싣고 ?은 꼬치로 꿴다에서 ? 에 들어갈 단어는? '인정 - 진상'이면 1, '감정 - 진심'이면 2, '진심 - 감정'이면 3이라고 대답해.",1,
ko_quiz_3,74,"정성이 있으면 ?에도 세배 간다에서 ? 에 들어갈 단어는? '한식'이면 1, '청명'이면 2, '우수'이면 3이라고 대답해.",1,
ko_quiz_3,75,"조막손이 ? 도둑질한다에서 ? 에 들어갈 단어는? '달걀'이면 1, '바늘'이면 2, '소'이면 3이라고 대답해.",1,
ko_quiz_3,76,"? 개는 물지 않는다에서 ? 에 들어갈 단어는? '짖는'이면 1, '노는'이면 2, '얌전한'이면 3이라고 대답해.",1,
ko_quiz_3,77,"비 오는 날 ? 같다에서 ? 에 들어갈 단어는? '소꼬리'이면 1, '소쿠리'이면 2, '종소리'이면 3이라고 대답해.",1,
ko_quiz_3,78,"말은 할수록 늘고 ?은 할수록 준다에서 ? 에 들어갈 단어는? '되질'이면 1, '품질'이면 2, '본질'이면 3이라고 대답해.",1,
ko_quiz_3,79,오뉴월 손님은 ?보다 무섭다에서 ? 에 들어갈 단어로만 대답하시오.,호랑이,
ko_quiz_3,80,"?도 구르는 재주가 있다에서 ? 에 들어갈 단어는? '굼벵이'이면 1, '지렁이'이면 2, '강아지'이면 3이라고 대답해.",1,
ko_quiz_3,81,"바람도 ?이 낫다에서 ? 에 들어갈 단어는? '올바람'이면 1, '갈바람'이면 2, '큰바람'이면 3이라고 대답해.",1,
ko_quiz_3,82,"바람은 ? 불다 그친다에서 ? 에 들어갈 단어는? '불다'이면 1, '많이'이면 2, '잠깐'이면 3이라고 대답해.",1,
ko_quiz_3,83,"악담은 ?이다에서 ? 에 들어갈 단어는? '덕담'이면 1, '농담'이면 2, '부담'이면 3이라고 대답해.",1,
ko_quiz_3,84,"공것이라면 ?도 먹는다에서 ? 에 들어갈 단어는? '양잿물'이면 1, '날것'이면 2, '수도물'이면 3이라고 대답해.",1,
ko_quiz_3,85,"?는 만나면 싸움에서 ? 에 들어갈 단어는? '장비'이면 1, '유비'이면 2, '관우'이면 3이라고 대답해.",1,
ko_quiz_3,86,"밤눈 어두운 말이 ? 듣고 따라간다에서 ? 에 들어갈 단어는? '워낭 소리'이면 1, '노래 소리'이면 2, '울음 소리'이면 3이라고 대답해.",1,
ko_quiz_3,87,"얼굴 보아 가며 ? 짓는다에서 ? 에 들어갈 단어는? '이름'이면 1, '미소'이면 2, '표정'이면 3이라고 대답해.",1,
ko_quiz_3,88,"? 뚜껑으로 물 떠먹은 셈에서 ? 에 들어갈 단어는? '요강'이면 1, '주전자'이면 2, '냄비'이면 3이라고 대답해.",1,
ko_quiz_3,89,"나그네 보내고 ? 한다에서 ? 에 들어갈 단어는? '점심'이면 1, '욕'이면 2, '위로'이면 3이라고 대답해.",1,
ko_quiz_3,90,"죽사발이 ?이요 밥사발이 ?이라에서 ? 에 들어갈 단어는? '웃음 - 눈물'이면 1, '눈물 - 웃음'이면 2, '고생 - 공명'이면 3이라고 대답해.",1,
ko_quiz_3,91,"정신은 빼어서 ?에 차고 있다에서 ? 에 들어갈 단어는? '꽁무니'이면 1, '옆구리'이면 2, '바지춤'이면 3이라고 대답해.",1,
ko_quiz_3,92,"감기는 ?에 내려앉는다에서 ? 에 들어갈 단어는? '밥상머리'이면 1, '양지머리'이면 2, '책상머리'이면 3이라고 대답해.",1,
ko_quiz_3,93,"가자니 태산이요 돌아서자니 ?이라에서 ? 에 들어갈 단어는? '숭산'이면 1, '남산'이면 2, '언덕'이면 3이라고 대답해.",1,
ko_quiz_3,94,"?는 더워야 오고 ?는 추워야 온다에서 ? 에 들어갈 단어는? '여름비 - 가을비'이면 1, '여름비 - 봄비'이면 2, '여름비 - 겨울비'이면 3이라고 대답해.",1,
ko_quiz_3,95,"계란에도 ? 있다에서 ? 에 들어갈 단어는? '뼈'이면 1, '껍질'이면 2, '알맹이'이면 3이라고 대답해.",1,
ko_quiz_3,96,"당장 먹기엔 ?이 달다에서 ? 에 들어갈 단어는? '곶감'이면 1, '수박'이면 2, '과일'이면 3이라고 대답해.",1,
ko_quiz_3,97,"범은 그려도 ?은(는) 못 그린다에서 ? 에 들어갈 단어는? '뼈다귀'이면 1, '수염'이면 2, '이빨'이면 3이라고 대답해.",1,
ko_quiz_3,98,얻은 죽에 ?(이)가 아프다에서 ? 에 들어갈 단어로만 대답하시오.,머리,
ko_quiz_3,99,"눈은 있어도 ?이 없다에서 ? 에 들어갈 단어는? '망울'이면 1, '눈썹'이면 2, '중심'이면 3이라고 대답해.",1,
ko_quiz_3,100,좁쌀에 ? 판다에서 ? 에 들어갈 단어로만 대답하시오.,뒤웅,
ko_quiz_3,101,"나루 건너 ? 타기에서 ? 에 들어갈 단어는? '배'이면 1, '말'이면 2, '차'이면 3이라고 대답해.",1,
ko_quiz_3,102,"밭을 사려면 ? 을(를) 보라에서 ? 에 들어갈 단어는? '변두리'이면 1, '사촌'이면 2, '중심지'이면 3이라고 대답해.",1,
ko_quiz_3,103,"막걸리 거르려다 ?도 못 건진다에서 ? 에 들어갈 단어는? '지게미'이면 1, '홍어'이면 2, '수건'이면 3이라고 대답해.",1,
ko_quiz_3,104,"?구멍으로 ?바람 들어온다에서 ? 에 들어갈 단어는? '바늘 - 황소'이면 1, '작은 - 먼지'이면 2, '젖은 - 비'이면 3이라고 대답해.",1,
ko_quiz_3,105,자는 입에 ? 떨어 넣기에서 ? 에 들어갈 단어로만 대답하시오.,콩가루,
ko_quiz_3,106,"? 무서워 장 못 담글까에서 ? 에 들어갈 단어는? '구더기'이면 1, '시어머니'이면 2, '초파리'이면 3이라고 대답해.",1,
ko_quiz_3,107,"죄지은 놈 원님 ?에다 큰절을 한다에서 ? 에 들어갈 단어는? '돗자리'이면 1, '빈자리'이면 2, '앞자리'이면 3이라고 대답해.",1,
ko_quiz_3,108,"쟁기질 못하는 놈이 ? 탓한다에서 ? 에 들어갈 단어는? '소'이면 1, '말'이면 2, '개'이면 3이라고 대답해.",1,
ko_quiz_3,109,"?가 ?를 따라가면 다리가 찢어진다에서 ? 에 들어갈 단어는? '뱁새 - 황새'이면 1, '황새 - 뱁새'이면 2, '참새-박새'이면 3이라고 대답해.",1,
ko_quiz_3,110,"기름을 버리고 ?(을)를 줍는다에서 ? 에 들어갈 단어는? '깨'이면 1, '떡'이면 2, '꿀'이면 3이라고 대답해.",1,
ko_quiz_3,111,"고슴도치도 제 새끼는 ?하다고 한다에서 ? 에 들어갈 단어는? '함함'이면 1, '곱상'이면 2, '삐죽'이면 3이라고 대답해.",1,
ko_quiz_3,112,"뱀이 용 되어 ?한다에서 ? 에 들어갈 단어는? '큰소리'이면 1, '새소리'이면 2, '헛소리'이면 3이라고 대답해.",1,
ko_quiz_3,113,"말 안 하면 ?도 모른다에서 ? 에 들어갈 단어는? '귀신'이면 1, '친구'이면 2, '누이'이면 3이라고 대답해.",1,
ko_quiz_3,114,"마른나무를 태우면 ?도 탄다에서 ? 에 들어갈 단어는? '생나무'이면 1, '작은 가지'이면 2, '뒷 산'이면 3이라고 대답해.",1,
ko_quiz_3,116,"배추밭에 ?처럼 내던진다에서 ? 에 들어갈 단어는? '개똥'이면 1, '소똥'이면 2, '말똥'이면 3이라고 대답해.",1,
ko_quiz_3,117,드문드문 걸어도 ?걸음에서 ? 에 들어갈 단어로만 대답하시오.,황소,
ko_quiz_3,118,"머리털을 베어 ?을 삼다에서 ? 에 들어갈 단어는? '신발'이면 1, '가발'이면 2, '손발'이면 3이라고 대답해.",1,
ko_quiz_3,119,"바른말 하는 사람 ? 못 받는다에서 ? 에 들어갈 단어는? '귀염'이면 1, '대우'이면 2, '인정'이면 3이라고 대답해.",1,
ko_quiz_3,120,아이 보는 데는 ?도 못 먹는다에서 ? 에 들어갈 단어로만 대답하시오.,찬물,
ko_quiz_3,121,장옷 쓰고 ? 먹기에서 ? 에 들어갈 단어로만 대답하시오.,엿,
