task_name,index,prompt,answer,attribute
number_3,111,43분의 95을 수로 바꾸어서 출력해줘,95/43,medium
number_3,112,45분의 11을 수로 바꾸어서 출력해줘,11/45,medium
number_3,113,70분의 97을 수로 바꾸어서 출력해줘,97/70,medium
number_3,114,64분의 40을 수로 바꾸어서 출력해줘,40/64,medium
number_3,115,13분의 40을 수로 바꾸어서 출력해줘,40/13,medium
number_3,116,32분의 46을 수로 바꾸어서 출력해줘,46/32,medium
number_3,117,10분의 56을 수로 바꾸어서 출력해줘,56/10,medium
number_3,118,98분의 32을 수로 바꾸어서 출력해줘,32/98,medium
number_3,119,88분의 62을 수로 바꾸어서 출력해줘,62/88,medium
number_3,120,25분의 23을 수로 바꾸어서 출력해줘,23/25,medium
number_3,121,61분의 59을 수로 바꾸어서 출력해줘,59/61,medium
number_3,122,95분의 68을 수로 바꾸어서 출력해줘,68/95,medium
number_3,123,99분의 62을 수로 바꾸어서 출력해줘,62/99,medium
number_3,124,73분의 21을 수로 바꾸어서 출력해줘,21/73,medium
number_3,125,70분의 25을 수로 바꾸어서 출력해줘,25/70,medium
number_3,126,79분의 65을 수로 바꾸어서 출력해줘,65/79,medium
number_3,127,35분의 89을 수로 바꾸어서 출력해줘,89/35,medium
number_3,128,17분의 77을 수로 바꾸어서 출력해줘,77/17,medium
number_3,129,62분의 92을 수로 바꾸어서 출력해줘,92/62,medium
number_3,130,84분의 43을 수로 바꾸어서 출력해줘,43/84,medium
number_3,131,37분의 38을 수로 바꾸어서 출력해줘,38/37,medium
number_3,132,69분의 39을 수로 바꾸어서 출력해줘,39/69,medium
number_3,133,10분의 57을 수로 바꾸어서 출력해줘,57/10,medium
number_3,134,43분의 27을 수로 바꾸어서 출력해줘,27/43,medium
number_3,135,15분의 73을 수로 바꾸어서 출력해줘,73/15,medium
number_3,136,90분의 49을 수로 바꾸어서 출력해줘,49/90,medium
number_3,137,15분의 76을 수로 바꾸어서 출력해줘,76/15,medium
number_3,138,71분의 54을 수로 바꾸어서 출력해줘,54/71,medium
number_3,139,72분의 83을 수로 바꾸어서 출력해줘,83/72,medium
number_3,140,37분의 95을 수로 바꾸어서 출력해줘,95/37,medium
number_3,141,39분의 42을 수로 바꾸어서 출력해줘,42/39,medium
number_3,142,78분의 12을 수로 바꾸어서 출력해줘,12/78,medium
number_3,143,94분의 86을 수로 바꾸어서 출력해줘,86/94,medium
number_3,144,20분의 28을 수로 바꾸어서 출력해줘,28/20,medium
number_3,145,90분의 62을 수로 바꾸어서 출력해줘,62/90,medium
number_3,146,65분의 43을 수로 바꾸어서 출력해줘,43/65,medium
number_3,147,13분의 39을 수로 바꾸어서 출력해줘,39/13,medium
number_3,148,13분의 47을 수로 바꾸어서 출력해줘,47/13,medium
number_3,149,23분의 40을 수로 바꾸어서 출력해줘,40/23,medium
number_3,150,36분의 85을 수로 바꾸어서 출력해줘,85/36,medium
number_3,151,35분의 24을 수로 바꾸어서 출력해줘,24/35,medium
number_3,152,38분의 85을 수로 바꾸어서 출력해줘,85/38,medium
number_3,153,29분의 42을 수로 바꾸어서 출력해줘,42/29,medium
number_3,154,72분의 22을 수로 바꾸어서 출력해줘,22/72,medium
number_3,155,87분의 16을 수로 바꾸어서 출력해줘,16/87,medium
number_3,156,61분의 70을 수로 바꾸어서 출력해줘,70/61,medium
number_3,157,56분의 52을 수로 바꾸어서 출력해줘,52/56,medium
number_3,158,49분의 10을 수로 바꾸어서 출력해줘,10/49,medium
number_3,159,61분의 26을 수로 바꾸어서 출력해줘,26/61,medium
number_3,160,82분의 27을 수로 바꾸어서 출력해줘,27/82,medium
number_3,161,41분의 94을 수로 바꾸어서 출력해줘,94/41,medium
number_3,162,47분의 79을 수로 바꾸어서 출력해줘,79/47,medium
number_3,163,48분의 28을 수로 바꾸어서 출력해줘,28/48,medium
number_3,164,30분의 39을 수로 바꾸어서 출력해줘,39/30,medium
number_3,165,48분의 38을 수로 바꾸어서 출력해줘,38/48,medium
number_3,166,38분의 25을 수로 바꾸어서 출력해줘,25/38,medium
number_3,167,57분의 74을 수로 바꾸어서 출력해줘,74/57,medium
number_3,168,99분의 93을 수로 바꾸어서 출력해줘,93/99,medium
number_3,169,98분의 95을 수로 바꾸어서 출력해줘,95/98,medium
number_3,170,57분의 78을 수로 바꾸어서 출력해줘,78/57,medium
number_3,171,55분의 40을 수로 바꾸어서 출력해줘,40/55,medium
number_3,172,78분의 70을 수로 바꾸어서 출력해줘,70/78,medium
number_3,173,24분의 57을 수로 바꾸어서 출력해줘,57/24,medium
number_3,174,67분의 34을 수로 바꾸어서 출력해줘,34/67,medium
number_3,175,43분의 58을 수로 바꾸어서 출력해줘,58/43,medium
number_3,176,92분의 94을 수로 바꾸어서 출력해줘,94/92,medium
number_3,177,98분의 40을 수로 바꾸어서 출력해줘,40/98,medium
number_3,178,59분의 79을 수로 바꾸어서 출력해줘,79/59,medium
number_3,179,89분의 26을 수로 바꾸어서 출력해줘,26/89,medium
number_3,180,55분의 89을 수로 바꾸어서 출력해줘,89/55,medium
number_3,181,44분의 66을 수로 바꾸어서 출력해줘,66/44,medium
number_3,182,39분의 36을 수로 바꾸어서 출력해줘,36/39,medium
number_3,183,67분의 93을 수로 바꾸어서 출력해줘,93/67,medium
number_3,184,33분의 98을 수로 바꾸어서 출력해줘,98/33,medium
number_3,185,70분의 13을 수로 바꾸어서 출력해줘,13/70,medium
number_3,186,38분의 80을 수로 바꾸어서 출력해줘,80/38,medium
number_3,187,42분의 74을 수로 바꾸어서 출력해줘,74/42,medium
number_3,188,73분의 18을 수로 바꾸어서 출력해줘,18/73,medium
number_3,189,37분의 82을 수로 바꾸어서 출력해줘,82/37,medium
number_3,190,36분의 78을 수로 바꾸어서 출력해줘,78/36,medium
number_3,191,25분의 74을 수로 바꾸어서 출력해줘,74/25,medium
number_3,192,35분의 18을 수로 바꾸어서 출력해줘,18/35,medium
number_3,193,93분의 68을 수로 바꾸어서 출력해줘,68/93,medium
number_3,194,61분의 44을 수로 바꾸어서 출력해줘,44/61,medium
number_3,195,68분의 54을 수로 바꾸어서 출력해줘,54/68,medium
number_3,196,38분의 48을 수로 바꾸어서 출력해줘,48/38,medium
number_3,197,67분의 58을 수로 바꾸어서 출력해줘,58/67,medium
number_3,198,70분의 96을 수로 바꾸어서 출력해줘,96/70,medium
number_3,199,35분의 75을 수로 바꾸어서 출력해줘,75/35,medium
number_3,200,74분의 62을 수로 바꾸어서 출력해줘,62/74,medium
number_3,201,20분의 97을 수로 바꾸어서 출력해줘,97/20,medium
number_3,202,39분의 47을 수로 바꾸어서 출력해줘,47/39,medium
number_3,203,13분의 64을 수로 바꾸어서 출력해줘,64/13,medium
number_3,204,11분의 67을 수로 바꾸어서 출력해줘,67/11,medium
number_3,205,29분의 34을 수로 바꾸어서 출력해줘,34/29,medium
number_3,206,83분의 75을 수로 바꾸어서 출력해줘,75/83,medium
number_3,207,53분의 56을 수로 바꾸어서 출력해줘,56/53,medium
number_3,208,43분의 74을 수로 바꾸어서 출력해줘,74/43,medium
number_3,209,50분의 25을 수로 바꾸어서 출력해줘,25/50,medium
number_3,210,20분의 60을 수로 바꾸어서 출력해줘,60/20,medium
number_3,211,87분의 37을 수로 바꾸어서 출력해줘,37/87,medium
number_3,212,84분의 38을 수로 바꾸어서 출력해줘,38/84,medium
number_3,213,67분의 52을 수로 바꾸어서 출력해줘,52/67,medium
number_3,214,71분의 22을 수로 바꾸어서 출력해줘,22/71,medium
number_3,215,10분의 64을 수로 바꾸어서 출력해줘,64/10,medium
number_3,216,74분의 61을 수로 바꾸어서 출력해줘,61/74,medium
number_3,217,42분의 87을 수로 바꾸어서 출력해줘,87/42,medium
number_3,218,71분의 50을 수로 바꾸어서 출력해줘,50/71,medium
number_3,219,10분의 21을 수로 바꾸어서 출력해줘,21/10,medium
number_3,220,14분의 40을 수로 바꾸어서 출력해줘,40/14,medium
number_3,221,91분의 77을 수로 바꾸어서 출력해줘,77/91,medium
number_3,222,15분의 80을 수로 바꾸어서 출력해줘,80/15,medium
number_3,223,86분의 67을 수로 바꾸어서 출력해줘,67/86,medium
number_3,224,93분의 25을 수로 바꾸어서 출력해줘,25/93,medium
number_3,225,49분의 84을 수로 바꾸어서 출력해줘,84/49,medium
number_3,226,24분의 18을 수로 바꾸어서 출력해줘,18/24,medium
number_3,227,81분의 76을 수로 바꾸어서 출력해줘,76/81,medium
number_3,228,72분의 89을 수로 바꾸어서 출력해줘,89/72,medium
number_3,229,69분의 91을 수로 바꾸어서 출력해줘,91/69,medium
number_3,230,25분의 95을 수로 바꾸어서 출력해줘,95/25,medium
number_3,231,37분의 62을 수로 바꾸어서 출력해줘,62/37,medium
number_3,232,91분의 72을 수로 바꾸어서 출력해줘,72/91,medium
number_3,233,41분의 71을 수로 바꾸어서 출력해줘,71/41,medium
number_3,234,25분의 94을 수로 바꾸어서 출력해줘,94/25,medium
number_3,235,34분의 49을 수로 바꾸어서 출력해줘,49/34,medium
number_3,236,44분의 32을 수로 바꾸어서 출력해줘,32/44,medium
number_3,237,21분의 70을 수로 바꾸어서 출력해줘,70/21,medium
number_3,238,31분의 20을 수로 바꾸어서 출력해줘,20/31,medium
number_3,239,42분의 94을 수로 바꾸어서 출력해줘,94/42,medium
number_3,240,82분의 10을 수로 바꾸어서 출력해줘,10/82,medium
number_3,241,22분의 34을 수로 바꾸어서 출력해줘,34/22,medium
number_3,242,60분의 40을 수로 바꾸어서 출력해줘,40/60,medium
number_3,243,22분의 82을 수로 바꾸어서 출력해줘,82/22,medium
number_3,244,86분의 24을 수로 바꾸어서 출력해줘,24/86,medium
number_3,245,27분의 58을 수로 바꾸어서 출력해줘,58/27,medium
number_3,246,71분의 93을 수로 바꾸어서 출력해줘,93/71,medium
number_3,247,33분의 59을 수로 바꾸어서 출력해줘,59/33,medium
number_3,248,50분의 87을 수로 바꾸어서 출력해줘,87/50,medium
number_3,249,17분의 49을 수로 바꾸어서 출력해줘,49/17,medium
number_3,250,67분의 19을 수로 바꾸어서 출력해줘,19/67,medium
number_3,251,31분의 39을 수로 바꾸어서 출력해줘,39/31,medium
number_3,252,88분의 68을 수로 바꾸어서 출력해줘,68/88,medium
number_3,253,22분의 23을 수로 바꾸어서 출력해줘,23/22,medium
number_3,254,16분의 53을 수로 바꾸어서 출력해줘,53/16,medium
number_3,255,70분의 80을 수로 바꾸어서 출력해줘,80/70,medium
number_3,256,23분의 47을 수로 바꾸어서 출력해줘,47/23,medium
number_3,257,34분의 13을 수로 바꾸어서 출력해줘,13/34,medium
number_3,258,33분의 80을 수로 바꾸어서 출력해줘,80/33,medium
number_3,259,70분의 75을 수로 바꾸어서 출력해줘,75/70,medium
number_3,260,76분의 75을 수로 바꾸어서 출력해줘,75/76,medium
number_3,261,36분의 17을 수로 바꾸어서 출력해줘,17/36,medium
number_3,262,64분의 61을 수로 바꾸어서 출력해줘,61/64,medium
number_3,263,63분의 86을 수로 바꾸어서 출력해줘,86/63,medium
number_3,264,27분의 31을 수로 바꾸어서 출력해줘,31/27,medium
number_3,265,93분의 48을 수로 바꾸어서 출력해줘,48/93,medium
number_3,266,42분의 91을 수로 바꾸어서 출력해줘,91/42,medium
number_3,267,58분의 98을 수로 바꾸어서 출력해줘,98/58,medium
number_3,268,48분의 60을 수로 바꾸어서 출력해줘,60/48,medium
number_3,269,60분의 21을 수로 바꾸어서 출력해줘,21/60,medium
number_3,270,60분의 62을 수로 바꾸어서 출력해줘,62/60,medium
number_3,271,29분의 76을 수로 바꾸어서 출력해줘,76/29,medium
number_3,272,24분의 34을 수로 바꾸어서 출력해줘,34/24,medium
number_3,273,52분의 51을 수로 바꾸어서 출력해줘,51/52,medium
number_3,274,55분의 21을 수로 바꾸어서 출력해줘,21/55,medium
number_3,275,70분의 57을 수로 바꾸어서 출력해줘,57/70,medium
number_3,276,40분의 47을 수로 바꾸어서 출력해줘,47/40,medium
number_3,277,69분의 73을 수로 바꾸어서 출력해줘,73/69,medium
number_3,278,81분의 90을 수로 바꾸어서 출력해줘,90/81,medium
number_3,279,89분의 20을 수로 바꾸어서 출력해줘,20/89,medium
number_3,280,41분의 19을 수로 바꾸어서 출력해줘,19/41,medium
number_3,281,97분의 24을 수로 바꾸어서 출력해줘,24/97,medium
number_3,282,48분의 77을 수로 바꾸어서 출력해줘,77/48,medium
number_3,283,60분의 35을 수로 바꾸어서 출력해줘,35/60,medium
number_3,284,13분의 14을 수로 바꾸어서 출력해줘,14/13,medium
number_3,285,94분의 27을 수로 바꾸어서 출력해줘,27/94,medium
number_3,286,46분의 55을 수로 바꾸어서 출력해줘,55/46,medium
number_3,287,71분의 84을 수로 바꾸어서 출력해줘,84/71,medium
number_3,288,38분의 84을 수로 바꾸어서 출력해줘,84/38,medium
number_3,289,30분의 44을 수로 바꾸어서 출력해줘,44/30,medium
number_3,290,10분의 20을 수로 바꾸어서 출력해줘,20/10,medium
number_3,291,95분의 47을 수로 바꾸어서 출력해줘,47/95,medium
number_3,292,63분의 90을 수로 바꾸어서 출력해줘,90/63,medium
number_3,293,91분의 69을 수로 바꾸어서 출력해줘,69/91,medium
number_3,294,94분의 60을 수로 바꾸어서 출력해줘,60/94,medium
number_3,295,24분의 88을 수로 바꾸어서 출력해줘,88/24,medium
number_3,296,25분의 19을 수로 바꾸어서 출력해줘,19/25,medium
number_3,297,92분의 91을 수로 바꾸어서 출력해줘,91/92,medium
number_3,298,46분의 52을 수로 바꾸어서 출력해줘,52/46,medium
number_3,299,41분의 62을 수로 바꾸어서 출력해줘,62/41,medium
number_3,300,98분의 79을 수로 바꾸어서 출력해줘,79/98,medium
number_3,301,21분의 86을 수로 바꾸어서 출력해줘,86/21,medium
number_3,302,34분의 61을 수로 바꾸어서 출력해줘,61/34,medium
number_3,303,48분의 45을 수로 바꾸어서 출력해줘,45/48,medium
number_3,304,37분의 34을 수로 바꾸어서 출력해줘,34/37,medium
number_3,305,79분의 38을 수로 바꾸어서 출력해줘,38/79,medium
number_3,306,70분의 64을 수로 바꾸어서 출력해줘,64/70,medium
number_3,307,49분의 27을 수로 바꾸어서 출력해줘,27/49,medium
number_3,308,27분의 85을 수로 바꾸어서 출력해줘,85/27,medium
number_3,309,87분의 24을 수로 바꾸어서 출력해줘,24/87,medium
number_3,310,25분의 56을 수로 바꾸어서 출력해줘,56/25,medium
number_3,311,87분의 42을 수로 바꾸어서 출력해줘,42/87,medium
number_3,312,69분의 16을 수로 바꾸어서 출력해줘,16/69,medium
number_3,313,72분의 19을 수로 바꾸어서 출력해줘,19/72,medium
number_3,314,89분의 65을 수로 바꾸어서 출력해줘,65/89,medium
number_3,315,96분의 39을 수로 바꾸어서 출력해줘,39/96,medium
number_3,316,35분의 15을 수로 바꾸어서 출력해줘,15/35,medium
number_3,317,40분의 24을 수로 바꾸어서 출력해줘,24/40,medium
number_3,318,11분의 69을 수로 바꾸어서 출력해줘,69/11,medium
number_3,319,51분의 81을 수로 바꾸어서 출력해줘,81/51,medium
number_3,320,99분의 47을 수로 바꾸어서 출력해줘,47/99,medium
number_3,321,28분의 80을 수로 바꾸어서 출력해줘,80/28,medium
number_3,322,30분의 90을 수로 바꾸어서 출력해줘,90/30,medium
number_3,323,61분의 98을 수로 바꾸어서 출력해줘,98/61,medium
number_3,324,27분의 61을 수로 바꾸어서 출력해줘,61/27,medium
number_3,325,19분의 17을 수로 바꾸어서 출력해줘,17/19,medium
number_3,326,44분의 68을 수로 바꾸어서 출력해줘,68/44,medium
number_3,327,30분의 48을 수로 바꾸어서 출력해줘,48/30,medium
number_3,328,40분의 73을 수로 바꾸어서 출력해줘,73/40,medium
number_3,329,67분의 51을 수로 바꾸어서 출력해줘,51/67,medium
number_3,330,72분의 50을 수로 바꾸어서 출력해줘,50/72,medium
number_3,331,90분의 20을 수로 바꾸어서 출력해줘,20/90,medium
number_3,332,67분의 81을 수로 바꾸어서 출력해줘,81/67,medium
number_3,333,97분의 53을 수로 바꾸어서 출력해줘,53/97,medium
number_3,334,92분의 18을 수로 바꾸어서 출력해줘,18/92,medium
number_3,335,74분의 78을 수로 바꾸어서 출력해줘,78/74,medium
number_3,336,22분의 41을 수로 바꾸어서 출력해줘,41/22,medium
number_3,337,95분의 89을 수로 바꾸어서 출력해줘,89/95,medium
number_3,338,95분의 92을 수로 바꾸어서 출력해줘,92/95,medium
number_3,339,91분의 40을 수로 바꾸어서 출력해줘,40/91,medium
number_3,340,94분의 75을 수로 바꾸어서 출력해줘,75/94,medium
number_3,341,63분의 83을 수로 바꾸어서 출력해줘,83/63,medium
number_3,342,12분의 80을 수로 바꾸어서 출력해줘,80/12,medium
number_3,343,90분의 60을 수로 바꾸어서 출력해줘,60/90,medium
number_3,344,18분의 53을 수로 바꾸어서 출력해줘,53/18,medium
number_3,345,70분의 48을 수로 바꾸어서 출력해줘,48/70,medium
number_3,346,79분의 61을 수로 바꾸어서 출력해줘,61/79,medium
number_3,347,41분의 53을 수로 바꾸어서 출력해줘,53/41,medium
number_3,348,82분의 68을 수로 바꾸어서 출력해줘,68/82,medium
number_3,349,28분의 11을 수로 바꾸어서 출력해줘,11/28,medium
number_3,350,50분의 43을 수로 바꾸어서 출력해줘,43/50,medium
number_3,351,76분의 60을 수로 바꾸어서 출력해줘,60/76,medium
number_3,352,27분의 64을 수로 바꾸어서 출력해줘,64/27,medium
number_3,353,49분의 50을 수로 바꾸어서 출력해줘,50/49,medium
number_3,354,89분의 15을 수로 바꾸어서 출력해줘,15/89,medium
number_3,355,72분의 57을 수로 바꾸어서 출력해줘,57/72,medium
number_3,356,70분의 15을 수로 바꾸어서 출력해줘,15/70,medium
number_3,357,22분의 76을 수로 바꾸어서 출력해줘,76/22,medium
number_3,358,24분의 94을 수로 바꾸어서 출력해줘,94/24,medium
number_3,359,92분의 65을 수로 바꾸어서 출력해줘,65/92,medium
number_3,360,72분의 68을 수로 바꾸어서 출력해줘,68/72,medium
number_3,361,70분의 98을 수로 바꾸어서 출력해줘,98/70,medium
number_3,362,20분의 65을 수로 바꾸어서 출력해줘,65/20,medium
number_3,363,54분의 15을 수로 바꾸어서 출력해줘,15/54,medium
number_3,364,46분의 61을 수로 바꾸어서 출력해줘,61/46,medium
number_3,365,11분의 44을 수로 바꾸어서 출력해줘,44/11,medium
number_3,366,22분의 67을 수로 바꾸어서 출력해줘,67/22,medium
number_3,367,57분의 54을 수로 바꾸어서 출력해줘,54/57,medium
number_3,368,23분의 66을 수로 바꾸어서 출력해줘,66/23,medium
number_3,369,26분의 84을 수로 바꾸어서 출력해줘,84/26,medium
number_3,370,72분의 47을 수로 바꾸어서 출력해줘,47/72,medium
number_3,371,22분의 36을 수로 바꾸어서 출력해줘,36/22,medium
number_3,372,73분의 69을 수로 바꾸어서 출력해줘,69/73,medium
number_3,373,13분의 19을 수로 바꾸어서 출력해줘,19/13,medium
number_3,374,14분의 17을 수로 바꾸어서 출력해줘,17/14,medium
number_3,375,13분의 63을 수로 바꾸어서 출력해줘,63/13,medium
number_3,376,72분의 80을 수로 바꾸어서 출력해줘,80/72,medium
number_3,377,31분의 30을 수로 바꾸어서 출력해줘,30/31,medium
number_3,378,61분의 39을 수로 바꾸어서 출력해줘,39/61,medium
number_3,379,65분의 95을 수로 바꾸어서 출력해줘,95/65,medium
number_3,380,92분의 11을 수로 바꾸어서 출력해줘,11/92,medium
number_3,381,80분의 17을 수로 바꾸어서 출력해줘,17/80,medium
number_3,382,97분의 62을 수로 바꾸어서 출력해줘,62/97,medium
number_3,383,36분의 16을 수로 바꾸어서 출력해줘,16/36,medium
number_3,384,37분의 39을 수로 바꾸어서 출력해줘,39/37,medium
number_3,385,63분의 26을 수로 바꾸어서 출력해줘,26/63,medium
number_3,386,59분의 33을 수로 바꾸어서 출력해줘,33/59,medium
number_3,387,41분의 88을 수로 바꾸어서 출력해줘,88/41,medium
