task_name,index,prompt,answer,attribute
translation/techsci,21,"다음 문장을 영어로 번역해 줘. 비용-편익 분석은 다른 시점 간 발생하는 편익과 비용을 현재 가치로 환산하여 각 대안에 우선순위를 부여하는 것으로서, 순 현재 가치가 0보다 큰 경우에만 사업의 타당성이 있다고 판단한다.","Cost-benefit analysis is to give priority to each alternative by converting the benefits and costs that occur between different points in time to present value, and business validity is shown to exist when net present value is greater than 0.","False, 문어체"
translation/techsci,22,다음 문장을 영어로 번역해 줘. 2008년부터는 과학기술정책연구원 글로벌정책본부 연구위원 겸 OECD 과학기술정책위 한국 대표로 활동해 왔다.,"Since 2008, he has been working as a research fellow at the Global Policy Headquarters at the Institute for Science and Technology Policy and as Korea's representative of the OECD Science and Technology Policy Committee.","False, 문어체"
translation/techsci,23,"다음 문장을 영어로 번역해 줘. 상기 플래그는 그 스레드가 동일한 흐름 내에 현재의 실행으로서 존재하며, 그러므로 스스로의 플래그 세트를 가진 스레드들에 대해서만 실행이 일어난다는 것을 표시한다.","The flag indicates that the thread exists as the current execution in the same flow, and therefore execution only occurs for threads that have their own flag set.","False, 문어체"
translation/techsci,24,"다음 문장을 영어로 번역해 줘. 대전 센터를 대상으로 하는 도시 재생 성과의 중요도를 분석한 결과, ""표 7""과 같이 주민은 물리･환경적 재생을 공무원과 전문가는 경제적 재생을 가장 중요한 재생 성과 요인으로 인식하고 있다.","Due to examining the significance of metropolitan regeneration overall performance focusing on the Daejeon Center, as shown in ""Table 7"", residents see actual and environmental regeneration as the most crucial regeneration overall performance element, while civil servants and experts perceive economic regeneration as the most essential regeneration overall performance aspect.","False, 문어체"
translation/techsci,25,다음 문장을 영어로 번역해 줘. 본 연구는 북한 이탈 주민에 대한 한국인들의 태도를 시계열적으로 분석하고자 했다.,The study sought to analyze South Koreans' attitudes toward North Korean defectors in a time-series manner.,"False, 문어체"
translation/techsci,26,다음 문장을 영어로 번역해 줘. 1989년 이후 국내 투자 환경이 악화되고 외국인 투자가 급속히 감소함에 따라 첨단 기술 등을 가진 외국인 기업을 미분양 산업 단지에 유치하기 위하여 1994년에는 외국 기업 전용 단지가 도입되었다.,"Following 1989, as the domestic investment climate deteriorated and foreign investment dwindled, a complex for foreign companies was established in 1994 to attract foreign companies with advanced technology to unsold industrial complexes.","False, 문어체"
translation/techsci,27,다음 문장을 영어로 번역해 줘. 다음은 미국 의회에서 제시된 각 법안들이 이러한 여러 방안들 중에서 어떠한 방안을 채택하고 있는지 검토하고자 한다.,The following measures from the U.S. Congress will examine the adoption of each of these measures.,"False, 문어체"
translation/techsci,28,"다음 문장을 영어로 번역해 줘. 가톨릭 사제 출신의 AAA 파라과이 대통령이 자신과의 사이에 아들을 두었다는 여성의 주장과 관련, 친자 확인을 위한 DNA 검사를 받을 것이라고 BBB 통신이 23일 보도했다.","The BBB news agency reported on the 23rd that the AAA President of Paraguay, a former Catholic priest, will undergo a DNA test to confirm paternity in connection with a woman's claim that she had a son.","False, 문어체"
translation/techsci,29,다음 문장을 영어로 번역해 줘. 마우스와 같은 제어기 또는 조작 패널이 전자 장치와의 상호 작용을 위해서 전통적으로 사용될 수 있다.,"A controller or an operation panel, such as a mouse, may be traditionally used for interaction with an electronic device.","False, 문어체"
translation/techsci,30,다음 문장을 영어로 번역해 줘. 기본적으로 상법상 주식회사의 지배 구조를 바탕으로 한 것이라고 할 수 있지만 임원의 선임과 해임 등에 대해서는 상법보다도 더 상세하게 규정하고 있는 것을 알 수 있다.,"Basically, it can be said that it is based on the corporate governance structure under the Commercial Act, but the appointment and dismissal of executives are stipulated in more detail than the Commercial Act.","False, 문어체"
translation/techsci,31,다음 문장을 영어로 번역해 줘. 장기 상근자가 수가 많은 것은 단체 업무의 전문성과 지속성이 안정화되는 요인으로 작용한다.,Many long-term full-time employees act as a factor in stabilizing the professionalism and continuity of group work.,"False, 문어체"
translation/techsci,32,다음 문장을 영어로 번역해 줘. 반대로 헤야페이 중국 외교부 부상은 중국의 법률이 온실가스 감축 목표의 준수를 보장할 것이라며 불쾌한 감정을 내비쳤다.,"On the contrary, the rise of China's Foreign Ministry in Heyafei has been an unpleasant sentiment, saying that China's laws will ensure compliance with its greenhouse gas reduction goals.","False, 문어체"
translation/techsci,33,다음 문장을 영어로 번역해 줘. 통산성이 무역 자유화 대책 이래 추진해온 산업 재편성 정책의 핵심은 중복하는 차종을 삭감함으로써 규모의 경제 효과를 발휘시키는 데 있었다.,The core of the industry reorganization policy that the Ministry of Trade and Industry has pursued since its trade liberalization measures has been to exert economic effects of scale by cutting overlapping models.,"False, 문어체"
translation/techsci,34,"다음 문장을 영어로 번역해 줘. 정보어 길이가 길어지거나 부호율이 낮아질 경우, 즉 부호어 길이가 길이질 경우, 그에 맞는 세그멘트의 개수를 결정하고 세그멘트를 실시하는 것이 시스템의 성능을 향상 시킬 수 있다.","When the length of the information word becomes longer or the code rate becomes lower, that is, when the length of the code word becomes longer, the system performance may be improved by determining the number of segments and executing the segments.","False, 문어체"
translation/techsci,35,"다음 문장을 영어로 번역해 줘. 지방 예산의 관리 효율성 제고를 위해서는 자주 재원의 개념 도입, 자치 단체 간의 재정 상황 분석이 가능한 재정 지표 설치, 회계 방식의 개혁을 도모하고 있다.","In order to improve the management efficiency of local budgets, the development of the concept of independent monetary resources, the establishment of financial indicators that enable analysis of the financial situation among local governments, and reform associated with the accounting method are being pursued.","False, 문어체"
translation/techsci,36,"다음 문장을 영어로 번역해 줘. 단말기(110)가 새로운 서비스 제공업체에서 체크인을 수행하는 경우, 데이터 저장장치(140)는 새로운 지점에 대한 사용자 체크인 기록정보 및 서비스 제공업체 정보에 대한 데이터베이스를 업데이트할 수 있다.","When the terminal 110 checks in at a new service provider, the data storage device 140 may update a database of user check-in record information and service provider information for the new branch.","False, 문어체"
translation/techsci,37,"다음 문장을 영어로 번역해 줘. 중국의 관변학자들은 변증법적 역사유물론의 사관에 입각, 발해사를 연구하기 때문에 열린 사고를 갖기 힘들고 연구에 정치적 편향성을 갖고 있다.",Chinese observers are hard to think about and have a political bias in research because they study the death of dialectical historical theory.,"False, 문어체"
translation/techsci,38,"다음 문장을 영어로 번역해 줘. 특히 현재 레저세가 과세되지 않는 카지노는 전국 17개소로서 제주도가 8개소, 서울시 3개소 그리고 부산시와 강원도가 각각 2개소가 위치해 있다.","In particular, there are currently 17 casinos nationwide where leisure tax is not levied, 8 in Jeju Island, 3 in Seoul, and 2 in Busan and Gangwon-do.","False, 문어체"
translation/techsci,39,"다음 문장을 영어로 번역해 줘. 안전관리는 또 다른 차원에서 네 가지 단계, 즉 안전평가, 관리조치에 대한 평가, 관리조치 집행 및 관리조치에 대한 감독과 심사 또한 포함한다.","Safety management also includes four steps: safety evaluation, evaluation of management measures, execution of management measures, and supervision and examination of management measures.","False, 문어체"
translation/techsci,40,"다음 문장을 영어로 번역해 줘. 이에 본 연구는 AR 시장에서 광고, PR 전략 구축에 도움이 되길 바라며, 향후 활성화되어야 할 AR 시장 연구에 기초가 되길 기대한다.","Therefore, it is hoped that this study will be helpful in establishing advertising and PR strategies in the AR market, and it is expected that it will serve as a basis for AR market research that should be activated in the future.","False, 문어체"
translation/techsci,41,다음 문장을 영어로 번역해 줘. FFF1의 시판중단은 BBB1그룹이 독자적으로 내린 결정으로 다른 제약사들은 FFF2로 제조된 살 빼는 약을 여전히 판매하고 있다고 BBB2는 전했다.,"The discontinuation of FFF1 is an independent decision made by the BBB1 group, and other pharmaceutical companies are still selling weight loss drugs manufactured with FFF2, BBB2 reported.","False, 문어체"
translation/techsci,42,다음 문장을 영어로 번역해 줘. 그림. 11은 경사도 조정으로 인한 우기 기간인 2025s 7월과 건기 기간인 2025s 10월의 기저 유출량 변화를 보여준다.,"Figure 11 shows the change in base runoff in July 2025s, the rainy season, and October 2025s, into the dry period, as a result of the gradient adjustment.","False, 문어체"
translation/techsci,43,"다음 문장을 영어로 번역해 줘. EPA는 관계자는 또 애초의 우려와 달리 ""유출 이후 오염수가 빠르게 흐르기 때문에 강물을 마시는 동물의 건강에 중대한 문제를 일으키지는 않을 것""이라고 분석했다.","Contrary to initial fears, the EPA stated that ""since the contaminated water flows rapidly after the spill, it will not cause significant health problems to animals that drink the river water,""","False, 문어체"
translation/techsci,44,"다음 문장을 영어로 번역해 줘. 르클레르'의 계열사로, 이 기업은 코트다모르 지방에 이 도축장을 포함해 총 6개 도축장에 3천400명을 고용한 것으로 나타났다.","The company employs 3,400 people at six slaughterhouses, including this one in the province of Cote d'Amore, as a subsidiary of Leclerc.","False, 문어체"
translation/techsci,45,"다음 문장을 영어로 번역해 줘. 전통적인 관점에서의 빈곤과 비교해 볼 때 사회적 장애 요소의 누적, 사회 구성원 간의 관계에서의 단절과 같은 동태적, 과정적, 다측면적인 성격을 좀 더 강조하는 개념이라고 이해할 수 있다.","Compared with poverty in the traditional view, it can be understood as a concept that emphasizes the dynamic, procedural, and multifaceted characteristics such as the accumulation of social obstacles and the disconnection of relationships among members of society.","False, 문어체"
translation/techsci,46,"다음 문장을 영어로 번역해 줘. 장클로드 융커 EU 집행위원장은 영국 정부가 수개월 동안 생각할 시간을 가질 수 없다고 경고하고, 오는 9월 초 캐머런 총리의 후임자가 리스본 조약 50조를 시작하기 위한 명확한 시간표를 정할 것을 요구했다.",European Commission President Jean-Claude Juncker has warned that the UK government will not have time to think for months and has called for Cameron's successor to set a clear timetable for initiating Article 50 of the Lisbon Treaty in early September.,"False, 문어체"
translation/techsci,47,다음 문장을 영어로 번역해 줘. 그런 점에서 볼 때 소비자의 실천 운동과 실천을 유도할 수 있는 보다 다양한 소비자 참여 모형의 개발이 도입되어야 할 것이다.,"From this standpoint, the development of more diverse customer participation models that will cause consumer activity and training should really be introduced.","False, 문어체"
translation/techsci,48,다음 문장을 영어로 번역해 줘. 본 논문은 비판적･규범적 성격을 지향하기 때문에 경험적 분석과는 다소 상이한 일련의 분석 단계로 구성된다.,"Since this paper is oriented toward critical andprescriptive nature, it consists of a series of analysis steps that differ somewhat from empirical analysis.","False, 문어체"
translation/techsci,49,다음 문장을 영어로 번역해 줘. 당국은 전문가들과 함께 곧바로 복원 작업에 나선다고 덧붙였다.,"The authorities, along with experts, are working immediately on the restoration, he added.","False, 문어체"
translation/techsci,50,다음 문장을 영어로 번역해 줘. 그린란드 통계청은 2030년까지 인구 수는 인구 유입 덕택으로 약 3% 증가할 것으로 예측했다.,The Greenland Statistics Office predicts that by 2030 the number of people will increase by about 3% due to the influx of people.,"False, 문어체"
translation/techsci,51,다음 문장을 영어로 번역해 줘. 본 연구는 초기 청소년의 사회적 배제를 측정함에 있어 퍼지 집합 이론을 사용하여 보다 사회적 배제 개념을 정확하게 반영할 수 있었다.,This study accurately reflected the concept of social exclusion by using the fuzzy set theory in measuring the social exclusion of early adolescents.,"False, 문어체"
translation/techsci,52,"다음 문장을 영어로 번역해 줘. 민간기업으로는 셰브론텍사코가 전체 탄소배출의 3.5%를 차지했고 이어 엑손이 3.2%, 영국 석유가 2.5%로 뒤를 이었다.","Private companies accounted for 3.5% of all carbon emissions, followed by Exxon with 3.2% and UK oil at 2.5%.","False, 문어체"
translation/techsci,53,다음 문장을 영어로 번역해 줘. AAA 소장은 러시아 정부의 출산 장려 정책과 함께 지난해 인구가 2000년에 비해 160만 명 이상 증가했지만 최근의 인구 증가는 대체로 수십 년 전의 요인에 따른 일시적인 현상이라고 주장했다.,"The Russian government's effort to encourage births, according to Director AAA, increased the population by more over 1.6 million last year compared to 2000, although the recent population boom is often a transient phenomena due to circumstances decades ago.","False, 문어체"
translation/techsci,54,다음 문장을 영어로 번역해 줘. 최근 코로나19 사태를 두고 유럽연합(EU)이나 북대서양조약기구(나토) 회원국간 지원이 미흡한 상황이라 러시아의 이러한 활동이 더욱 부각됐다.,Russia's activities have become more prominent as support between the European Union (EU) and the North Atlantic Treaty Organization (Nato) member states is insufficient over the recent COVID-19 incident.,"False, 문어체"
translation/techsci,55,다음 문장을 영어로 번역해 줘. 사냥용 산탄총 등에 맞아 개코원숭이가 숨지는 것을 방지할 수 있다는 점도 페인트볼총 이용의 장점으로 거론되고 있다.,The ability to keep baboons from being killed by hunting shotguns is also mentioned as a benefit of using a paintball gun.,"False, 문어체"
translation/techsci,56,다음 문장을 영어로 번역해 줘. 중국 당국은 발굴을 검토 중인 측천무후의 건릉에 대해 탐측을 실시한 결과 능묘와 함께 하궁이라는 지하 궁전이 존재하고 있으며 이곳에 당나라 시기 최고의 보물이 함께 묻혀있는 것으로 나타났다고 밝혔다.,"Chinese authorities said that a probe of the gunneung in The Gunneung of The SideCheonmurhu, which is under review for excavations, showed that there was an underground palace called Hagung with the tomb, where the best treasures of the Tang Dynasty were buried together.","False, 문어체"
translation/techsci,57,"다음 문장을 영어로 번역해 줘. 그런 다음 보안 데이터 전송을 수행하기 위한 많은 상이한 기술들이 논의되고, 이들 중 일부가 첨부 다이어그램들 및 플로우 차트들에 예시된다.","Many different techniques for performing security data transmission are then discussed, some of which are illustrated in the accompanying diagrams and flow charts.","False, 문어체"
translation/techsci,58,"다음 문장을 영어로 번역해 줘. 이로 인해 유럽 내 다른 나라에 비해 휴업 및 휴교, 이동제한 등의 엄격한 봉쇄조치를 늦게 결정했고, 코로나19는 4월 들어 걷잡을 수 없이 확산했다.","As a result, strong lockdown measures such as closures, school closures, and mobility restrictions were implemented later than in other European countries, and COVID-19 expanded out of control in April.","False, 문어체"
translation/techsci,59,다음 문장을 영어로 번역해 줘. 중국의 과학 분야 최고 학술기관인 국립 중국과학원 연구팀은 지난 1987년부터 2010년까지 몽골고원의 면적 1만 ㎡ 이상 호수 785개를 모니터링한 결과 208개(26.5%)가 완전히 말라붙어 없어진 사실을 확인했다고 BBB가 11일 보도했다.,"According to BBB, a research team at China's top academic institution, the National Institute of Science, monitored 785 lakes with an area of 10,000 square meters or more on the Mongolian Plateau from 1987 to 2010, and discovered that 208 (26.5 percent) had completely dried up and disappeared.","False, 문어체"
translation/techsci,60,다음 문장을 영어로 번역해 줘. 비상장 주식 평가 문제의 개선책으로 현행 상증세법상 규정된 바 BBB의 실효성을 평가하거나 해당 위원회의 개선안을 제언한 것이 있다.,"Being a solution to the problem of valuation of unlisted stocks, you will find evaluations of the potency of BBB as stipulated in the current Income Tax Act or suggestions for improvement by the relevant committee.","False, 문어체"
translation/techsci,61,"다음 문장을 영어로 번역해 줘. 본 발명의 일 실시예에서의 제어부(180)는 더 나아가 가상의 필기 메모를 텍스트로 인식하고, 필기 메모를 저장하는데 있어서 인식한 텍스트 형태로 저장할 수 있다.",The control unit 180 according to an embodiment of the present invention may further recognize the virtual handwritten memo as text and store the virtual handwritten memo in the recognized text form when storing the handwritten memo.,"False, 문어체"
translation/techsci,62,"다음 문장을 영어로 번역해 줘. 두 팀 중 어느 하나의 팀을 기준으로 그 팀이 승리한 경우 1, 패배한 경우 0으로 표기될 수 있다.","Based on one of the two teams, if that team wins, it may be marked as 1, and if it loses, it may be marked as 0.","False, 문어체"
translation/techsci,63,다음 문장을 영어로 번역해 줘. 방전 동안의 센싱 데이터는 충전 동안의 센싱 데이터에 비해 노이즈와 같은 고주파 성분을 가질 수 있다.,The sensed data during discharging may have a high frequency component such as noise compared to the sensed data during charging.,"False, 문어체"
translation/techsci,64,다음 문장을 영어로 번역해 줘. 이런 가운데 한반도에서 미군 사령관 하지는 소련과 한반도에 민간 행정의 통합을 위한 회담을 하자 고 제안해 왔다.,"In the midst of this, U.S. commander Haji Haji, the commander of the U.S. forces on the Korean Peninsula, has proposed holding talks with the Soviet Union to integrate civilian administration on the Korean Peninsula.","False, 문어체"
translation/techsci,65,"다음 문장을 영어로 번역해 줘. 이는 우리나라와 중국과는 산업 연관 관계가 더 높아졌지만, 일본과는 더 감소했기 때문인 것으로 풀이된다.","It is interpreted that this is because the industrial relationship between Korea and China has increased, but it has decreased further with Japan.","False, 문어체"
translation/techsci,66,다음 문장을 영어로 번역해 줘. 그러나 EU 합의안에는 내년 파리 기후변화 총회에서 다른 국가들이 적절한 감축안을 제시하지 않는다면 EU가 새 감축 목표를 재검토할 수 있다는 조항이 포함돼 있어 감축 노력이 후퇴할 가능성도 있다.,"However, the EU agreement contains a clause that allows the EU to reconsider its new reduction targets if other countries fail to present adequate reduction plans at next year's Paris Climate Change Conference, implying that reduction efforts may be stalled.","False, 문어체"
translation/techsci,67,다음 문장을 영어로 번역해 줘. 이와 같은 문헌은 경제 내에서 외자계 기업이 해외 충격을 국내로 전달하는 중요한 경로임에 초점을 맞추고 있다.,This literature focuses on the critical channel for foreign-funded companies to transmit foreign shocks to the domestic economy within the economy.,"False, 문어체"
translation/techsci,68,다음 문장을 영어로 번역해 줘. 생존 위협을 받는 동물 가운데 포유류가 가장 심각한 상황에 직면해 있는 것으로 나타났다.,"Among animals threatened with survival, animals face probably the most severe situation, it is often discovered.","False, 문어체"
translation/techsci,69,"다음 문장을 영어로 번역해 줘. 그 예로서 관계자에 대한 정보가 저장되어 있는 파일 기록물, 제3자와의 전화 통화 기록 혹은 개인의 근무 시간에 대한 기록 등을 들 수 있다.","Examples include a file record containing information about a particular individual, a record of a telephone conversation with a third party, or a record of an individual's working hours.","False, 문어체"
translation/techsci,70,"다음 문장을 영어로 번역해 줘. 표 3에서 보듯, 생물 다양성 감소의 주된 이유로 환경오염을 가장 많이 언급하였다.","As shown in Table 3, environmental pollution was cited the most as the main reason for decreasing biodiversity.","False, 문어체"
translation/techsci,71,"다음 문장을 영어로 번역해 줘. 해수면 상부 영역은 공기 대류에 영향을 받으며, 해수면 하부 영역은 해수 대류에 영향을 받을 수 있다.","Areas above sea level are affected by air convection, and areas below sea level may be affected by sea water convection.","False, 문어체"
translation/techsci,72,"다음 문장을 영어로 번역해 줘. 원래 계획된 20종의 계약 유형을 민법전에 규정하고자 하였으나 그중 매매와 교환, 위임, 임치, 보증계약 등 네 종의 계약형태만이 1992년에 완성되었고, 그 뒤를 이어 1993년 1월 1일 여행계약에 관한 규정이 받아들여졌다.","The original 20 types of contract types were originally planned to be stipulated in the Civil Code, but among them, only four types of contract types were completed in 1992, sale and exchange, commission, deposit, and guarantee contract, and subsequently, on January 1, 1993, the provisions concerning travel contracts were accepted.","False, 문어체"
translation/techsci,73,"다음 문장을 영어로 번역해 줘. 이는 성종대 영접도감이 스스로를 도감이라 일컬으면 1품 아문이 되므로 반드시 첩정으로 통지하고, 청이라 일컬으면 1품 아문이 아니므로 관자로 상통하게 되어 있다.","This means that if the reception of seongjongdae refers to itself as a collection book, it will be notified by the concubine, and if it is called cheong, it is not one article amoon, so it is assumed that it is not a kannon.","False, 문어체"
translation/techsci,74,다음 문장을 영어로 번역해 줘. 작성되는 메시지는 다양한 압력에 따라 기입되는 글자의 폰트나 굵기 또는 색 등이 변화되는 형태의 정보를 포함할 수 있다.,"The written message may include the information in a form in which a font, thickness, or color of written characters is changed according to various pressures.","False, 문어체"
translation/techsci,75,"다음 문장을 영어로 번역해 줘. 한편 작년 지표상의 기온은 20세기 평균보다 0.96도 높아 역대 최고 온도를 기록했고, 해수면 상의 기온은 20세기 평균을 0.49도 웃돌아 사상 3번째로 높은 것으로 나타났다.","Meanwhile, last year's surface temperature was 0.96 degrees higher than the 20th century average, setting a new record.","False, 문어체"
translation/techsci,76,다음 문장을 영어로 번역해 줘. 동시에 북극해 빙하가 녹으면 북극항로 운송의 기회는 더욱 확대된다.,"At the same time, the melting of the Arctic Ocean glaciers further expands the opportunity for transportation on the Arctic route.","False, 문어체"
translation/techsci,77,"다음 문장을 영어로 번역해 줘. 여기서 복기병을 병이 걸리지 않는 것과 즉발병의 사이로 본다면, 태양병으로부터 진행되는 과정이 일어나지 않아 곧바로 병이 나타나지 않고 잠복되었다고 해석할 수 있다.","If we look at conjunctivitis as a distinction between without having an illness plus an immediate condition, it could be translated that the method from sun disease doesn't take place, so that the infection will not appear immediately and it is latent.","False, 문어체"
translation/techsci,78,다음 문장을 영어로 번역해 줘. 당시 상하이종합지수와 더불어 중국 증시의 양대 지수인 선전성분지수도 8.45% 대폭락했다.,"The Shenzhen Composite Index, one of the two major Chinese stock market indices, plummeted 8.45 percent at the same time as the Shanghai Composite Index.","False, 문어체"
translation/techsci,79,"다음 문장을 영어로 번역해 줘. 그는 `탈 탄소, 친환경 에너지`인 수소가 보편화하는 수소 경제 사회를 서둘러 구축해 환경 오염과 지구 온난화에 적극적으로 대응하자고 제안했다.","He proposed to actively respond to environmental pollution and global warming by hastily building a hydrogen economic society where hydrogen, a ""decarbonization and eco-friendly energy,"" becomes commonplace.","False, 문어체"
