task_name,index,prompt,answer,attribute
translation/humanities,15,"Translate the following sentence into Korean. Although the amount of knowledge is no longer considered important in this era, it is still not out of the framework of cramming or memorization-oriented education, which is a product of the industrial era.","학교에서 가르치는 교육량이 계속해서 늘다 보니 빼곡하게 채워진 아이들의 시간표에는 정작 그 나이에 경험하고 배워야 할 인성, 사회성 등 시대의 바른 어른으로 성장하는 데 꼭 필요한 요소들이 빠지게 되었다.",
translation/humanities,16,"Translate the following sentence into Korean. As the amount of education taught in schools continued to increase, the children's timetable was lacking essential elements to grow into the right adults, particularly, personality and sociality they must experience and learn at the proper age.","학교는 지식을 가르치고 경쟁을 부추기는 공동체로 변해갔고, 이로 인한 부작용이 사회 전면에 드러나고 있는 것이다.",
translation/humanities,17,Translate the following sentence into Korean. Education is a process to prepare an individual to live a happy life.,교육은 한 개인이 행복한 삶을 살 수 있도록 준비시키는 과정이다.,
translation/humanities,18,"Translate the following sentence into Korean. Humans get extraordinary rewards and feel happiness when they discover their talents and dreams, develop them, and contribute to society.","인간은 자신만의 재능과 꿈을 발견할 때, 그리고 그것을 발전시켜 사회에 기여할 때 남다른 보람과 행복을 느낀다.",
translation/humanities,19,"Translate the following sentence into Korean. Therefore, the education we pursue should aim to help each person discover their talents and gifts, not insist on being ranked first.",그래서 우리가 추구하는 교육 역시 무조건 1등만을 강요하는 교육이 아니라 저마다 다른 재능과 끼를 발견할 수 있도록 돕는 데에 그 목적을 두어야 한다.,
translation/humanities,20,"Translate the following sentence into Korean. The purpose of education and study is to help them have the right personality, be able to show their abilities, and live with confidence as members of society when they appear in society 10 or 20 years later.","이들이 10년 후, 20년 후 사회에 나왔을 때 올바른 인성을 갖고 자신만의 능력을 선보이며 사회구성원으로서 당당히 살아갈 수 있도록 도와주는 것이 바로 교육의 목적이요, 공부의 목적이 되어야 하는 것이다.",
translation/humanities,21,"Translate the following sentence into Korean. For children to live a happy life, they need a process of finding what they want to do and what they are good at by themselves.","아이들이 행복한 삶을 살기 위해서는 자신이 하고 싶은 일, 잘하는 일을 스스로 찾아내는 과정이 필요하다.",
translation/humanities,22,"Translate the following sentence into Korean. Growing up, children all have one or more sufficient capabilities.",자라나는 아이들은 모두 하나 이상의 충분한 역량을 갖고 있다.,
translation/humanities,23,"Translate the following sentence into Korean. Therefore, education in this era should teach that there is a reason for everything, and it should serve as a reminder that every talent is precious.","따라서 이 시대 교육은 존재하는 모든 것에는 이유가 있으며, 한 사람 한 사람이 갖고 있는 재능이 모두 소중하다는 것을 일깨워주는 역할을 해야 한다.",
translation/humanities,24,"Translate the following sentence into Korean. This is possible through education that guarantees diversity, not uniformity.",이는 획일화된 교육이 아닌 다양성을 보장한 교육을 통해 가능하다.,
translation/humanities,25,"Translate the following sentence into Korean. In addition, society also needs a process to properly establish values that have been stained with mammonism and successism.","또한 사회 역시 배금주의, 성공주의에 물들어버린 가치관을 바르게 정립해나가는 과정이 필요하다.",
translation/humanities,26,Translate the following sentence into Korean. This should start with teaching growing children the right values and educating them to find their own dreams.,"이는 자라나는 아이들에게 올바른 가치관을 가르치고, 스스로 꿈을 찾아갈 수 있게끔 교육하는 일에서부터 시작되어야 할 것이다.",
translation/humanities,27,"Translate the following sentence into Korean. Based on this belief, Chapter 1 contains concerns and conclusions about what education is truly needed for children in this era.",이러한 믿음을 바탕으로 1장에서는 이 시대 아이들에게 진정으로 필요한 교육은 무엇인지에 대한 고민과 결론을 담았다.,
translation/humanities,28,"Translate the following sentence into Korean. Chapter 2 contains suggestions on what education should be prioritized for each period, from kindergarten to elementary, middle, and high school education.","2장에서는 유치원부터 초등, 중등, 고등학교 교육까지 시기별로 우선시되어야 하는 교육이 무엇인지에 대한 제안을 담았다.",
translation/humanities,29,"Translate the following sentence into Korean. Chapter 3 explains the correct role of teachers, parents, and social communities, who are the subjects of education.","3장에서는 교육의 주체인 교사와 학부모, 그리고 사회공동체의 올바른 역할에 대해 수록했다.",
translation/humanities,30,"Translate the following sentence into Korean. Chapter 4 introduces the special educational activities implemented by the Jeollanam-do Office of Education, the study method required in our era, and the education program of the Jeollanam-do Office of Education, which is being put into practice.","4장에서는 전남도교육청에서 시행하고 있는 특별한 교육활동을 소개하며 이 시대가 요구하는 공부법이 무엇인지, 나아가 이를 실천해나가고 있는 전남도교육청의 교육 프로그램을 담았다.",
translation/humanities,31,"Translate the following sentence into Korean. In particular, I would like to express my gratitude to all members of the Jeollanam-do Office of Education for providing various materials so that the current situation and achievements could be properly recorded.",특별히 그동안의 상황과 성과가 바르게 수록될 수 있도록 다양한 자료를 제공해준 전남도교육청 구성원 모두에게 감사의 마음을 전한다.,
translation/humanities,32,"Translate the following sentence into Korean. Finally, Chapter 5 introduces the government policies that are necessary to revive education, and presents alternatives for positive change in the future.","마지막으로 5장에서는 교육을 살리기 위해 필요한 국가의 정책들을 소개하며, 향후 긍정적인 변화를 위한 대안을 제시했다.",
translation/humanities,33,"Translate the following sentence into Korean. To be honest, I hesitated several times until publishing this book.",사실 이렇게 책을 내기까지 몇 번이고 망설였다.,
translation/humanities,34,"Translate the following sentence into Korean. As the superintendent of the Jeollanam-do Office of Education, I spent the past six years trying to pave the way, yet thinking that a satisfactory picture had not yet been drawn.","전남도교육청 교육감으로서 지난 6년의 시간을 보내며 나는 그저 길을 닦을 뿐, 아직은 만족할 만한 그림이 그려지지 않았다고 여겼기 때문이다.",
translation/humanities,35,"Translate the following sentence into Korean. Just as education that raises a child into a healthy member of society is not done in an instant, how can an educational policy and direction of a country bear fruit through years of effort?.",한 아이를 건강한 사회구성원으로 키워내는 교육이 일순간에 이뤄지는 것이 아니듯 한 나라의 교육정책과 방향성이 어디 몇 년간의 노력으로 열매를 맺을 수 있는 일인가.,
translation/humanities,36,"Translate the following sentence into Korean. I hope this book will help me, students, teachers, parents, communities, and everyone who is interested in proper education to realize and practice the educational vocation and mission of the present day.","부족한 이 책이 나를 비롯해 올바른 교육에 관심이 있는 학생, 교사, 학부모, 지역사회 등 모든 이들에게 교육적 소명과 시대적 사명을 새삼 깨닫게 하고 실천하는 데 도움이 되기를 소망한다.",
translation/humanities,37,"Translate the following sentence into Korean. It reigns within its fullness of life, and when the time comes, it blooms and withers.",스스로의 충만한 삶을 안으로 다스리다가 때가 되면 피기도 하고 지기도 한다.,
translation/humanities,38,"Translate the following sentence into Korean. How stark and hard would the forest be if there were no plants that bloom or bear fruit, but were only full of weeds and tall trees?.","만약 숲에 잡목이나 우람한 나무들만 가득하고, 꽃이 피거나 열매 맺는 식물들이 없다면 그 숲은 얼마나 삭막하고 딱딱하겠는가.",
translation/humanities,39,"Translate the following sentence into Korean. Yellow-green and green look similar, but you can see that they are completely different when you compare them closely.",연두와 초록은 비슷한 색이지만 가만히 비교해 보면 전혀 다른 색임을 알 수 있다.,
translation/humanities,40,"Translate the following sentence into Korean. If the leaves were made of only yellow-green or green, we would not be able to feel the splendid beauty of the leaves.",나뭇잎이 연두색으로만 혹은 초록색으로만 이루어져 있다면 우리는 나뭇잎의 찬란한 아름다움을 느낄 수 없었을 것이다.,
translation/humanities,41,Translate the following sentence into Korean. The reason why nature is beautiful is that the yellow-green and green colors are harmonized to create beautiful scenery.,자연이 아름다운 이유는 연두와 초록이 함께 어우러져 아름다운 풍광을 만들어내기 때문이다.,
translation/humanities,42,Translate the following sentence into Korean. Each one of us is a unique being in this world.,우리는 저마다 이 세상에서 단 하나밖에 없는 독창적인 존재다.,
translation/humanities,43,"Translate the following sentence into Korean. Therefore, each person has different conditions and ways of life, and these lives are also not the same.","그렇기 때문에 각자 삶의 조건이 다르고, 삶의 방식이 다르며, 지니고 있는 삶의 그릇 또한 서로 같지 않다.",
translation/humanities,44,Translate the following sentence into Korean. You just need to embrace your nature and live your own life.,"그저 자신의 그릇을 품고, 자기 몫의 삶을 살아가는 것이다.",
translation/humanities,45,"Translate the following sentence into Korean. In this way, I believe a person can live the most harmonious and meaningful life when they live their own life.",이처럼 사람은 자기 그릇에 채워진 자기 몫의 삶을 살아갈 때 가장 조화롭고 의미 있는 삶을 살 수 있다고 생각한다.,
translation/humanities,46,Translate the following sentence into Korean. We should not miss the ordinary yet great truth that nature teaches us.,자연이 가르쳐주는 평범해 보이지만 위대한 진리를 놓치지 않아야 한다.,
translation/humanities,47,"Translate the following sentence into Korean. Weeds, grass, trees, and flowers together make a harmonious world.",잡초와 풀과 나무와 꽃들이 어우러져 조화로운 세상이 만들어지는 법이다.,
translation/humanities,48,"Translate the following sentence into Korean. If only good people and pretty flowers existed, the world would not be as harmonious or beautiful as expected.","좋은 사람, 예쁜 꽃들만 존재한다면 세상은 기대하는 것만큼 조화롭거나 아름답지 않을 것이다.",
translation/humanities,49,Translate the following sentence into Korean. Nature has given its respective roles to even stinky fungi and scary viruses to maintain a healthy ecosystem.,"자연은 건강한 생태계를 유지하기 위해 냄새나는 곰팡이에게도, 무서운 바이러스에게도 각자의 역할을 부여했다.",
translation/humanities,50,"Translate the following sentence into Korean. You may think that life can be pleasant for a moment if the fungi disappears, but many bacteria will not be able to coexist or protect our health when new changes have come.",당장 곰팡이들이 없어진다면 순간 삶이 쾌적해질 수 있다고 생각할지 모르지만 새로운 변화가 찾아왔을 때 많은 세균들이 공생하면서 우리의 건강을 보호해왔던 기능을 해주지는 못할 것이다.,
translation/humanities,51,"Translate the following sentence into Korean. Likewise, in the world we live in, everything harmonizes and coexists.",이처럼 모든 것이 한데 어우러져 조화를 이루어 공생하는 것이 우리가 살아가고 있는 세상이다.,
translation/humanities,52,Translate the following sentence into Korean. A healthy community can be created only when seemingly unnecessary beings harmonized together.,필요 없어 보이는 존재도 함께 어우러져야 건강한 공동체를 만들 수 있는 것이다.,
translation/humanities,53,"Translate the following sentence into Korean. If you take an exam, there are students who did well, those who did not, and those who were somewhere in the middle.","시험을 보면 잘 본 학생, 못 본 학생이 있고 중간쯤 본 학생이 있다.",
translation/humanities,54,"Translate the following sentence into Korean. The majority is in the middle, and only a few students do very well.",중간층이 대부분이고 아주 잘 본 학생은 극소수이다.,
translation/humanities,55,Translate the following sentence into Korean. Those few students who did well on the test can say they are good at studying.,시험을 잘 본 극소수의 학생들은 공부에 재능이 있다고 보면 된다.,
translation/humanities,56,"Translate the following sentence into Korean. However, students who don’t do well may be talented at something other than studying.",하지만 그렇지 않은 학생들은 공부가 아닌 또 다른 것에 재능이 있는 것이다.,
translation/humanities,57,"Translate the following sentence into Korean. Therefore, education must take care of all students regardless of their test scores.",그래서 교육은 시험 점수와 상관없이 모든 학생을 보듬고 가야 한다.,
translation/humanities,58,Translate the following sentence into Korean. This is because test scores alone are not enough to tell which student has what talent and ability.,어떤 학생이 어떤 재능과 능력을 가졌는지는 시험 점수로만 알아차릴 수 없기 때문이다.,
translation/humanities,59,"Translate the following sentence into Korean. With the advent of an era in which one cannot succeed by studying alone, one of the problems with education in Korea is that most people think that they should go to a good university through studying.",공부 하나만으로 성공할 수 없는 시대의 도래 현재 우리나라 교육의 문제 중 하나는 대부분의 사람들이 공부를 통해 좋은 대학을 가야 한다고 생각한다는 데 있다.,
translation/humanities,60,"Translate the following sentence into Korean. In older days, since many people did not go to college, there was a vague yearning for an educational background.",당시에는 대학을 많이 가지 못했기 때문에 학력에 대한 막연한 동경도 있었다.,
translation/humanities,61,Translate the following sentence into Korean. So there were parents who wanted to make their dreams come true through their children.,그래서 자녀를 통해 자신의 꿈을 이루고 싶은 부모들이 있었다.,
translation/humanities,62,"Translate the following sentence into Korean. In addition, now that all roads lead to entry to college, many people think that students only need to do well on tests.",게다가 지금은 모든 길이 대학입학으로 통하다 보니 학생이라면 무조건 시험만 잘 보면 된다고 생각하는 이들이 많다.,
translation/humanities,63,Translate the following sentence into Korean. We are in an era where the formula that all you have to do is study well doesn't work anymore.,공부만 잘하면 된다는 공식이 더 이상 통하지 않는 시대가 된 것이다.,
translation/humanities,64,"Translate the following sentence into Korean. Just like the ability to sing and draw well, studying is also a talent that someone has.",노래를 잘하고 그림을 잘 그리는 재능처럼 공부 역시 누군가가 지닌 하나의 재능인 것이다.,
translation/humanities,65,Translate the following sentence into Korean. A student who is talented at studying could get support to study even further in the field they want to pursue.,공부에 재능이 있는 학생은 하고 싶은 분야를 더 깊게 공부하도록 도와주면 된다.,
translation/humanities,66,Translate the following sentence into Korean. Students who are talented in fields other than studying should recognize their talents and be guided to pursue that path.,그리고 공부가 아닌 다른 분야에 재능이 있는 학생은 나름의 재능을 인정해주며 그 길로 나아갈 수 있도록 인도해주어야 한다.,
translation/humanities,67,"Translate the following sentence into Korean. He announced the ""multi-intelligence theory"" that argues that each person is different from another.","그게 사람마다 다를 뿐’이라는 ‘다중지능Multiple Intelligence, 多重知能 이론’을 발표했다.",
translation/humanities,68,"Translate the following sentence into Korean. He argues that human intelligence consists of eight types of various intelligence, namely verbal intelligence, musical intelligence, logical and mathematical intelligence, spatial intelligence, body movement intelligence, human-friendly intelligence, introspection intelligence, and nature-friendly intelligence, but not a simple intellectual ability such as IQ or EQ.","그는 인간의 지능은 IQ와 EQ감성지수·Emotional Quotient와 같이 단순한 지적능력이 아닌 8가지 유형의 다양한 지능, 즉 언어지능, 음악지능, 논리수학지능, 공간지능, 신체운동지능, 인간친화지능, 자기성찰지능, 자연친화지능으로 구성되어 있다고 주장한다.",
translation/humanities,69,Translate the following sentence into Korean. Each person is born with at least one innate talent and one superior intelligence.,"사람은 각자 갖고 태어난 선천적인 재능, 우수한 지능이 하나씩 있기 마련이라는 것이다.",
translation/humanities,70,"Translate the following sentence into Korean. Therefore, many pedagogists, including Howard Gardner, agree that if the means of evaluating a person's ability are biased toward language and logical intelligence, there is a high risk of missing out on the individual's superior talents.",그렇기 때문에 사람의 능력을 평가하는 수단이 언어와 논리 지능에 치우친다면 개개인이 지닌 우수한 재능을 놓칠 위험이 크다고 하워드 가드너를 비롯한 많은 교육학자들이 입을 모아 말한다.,
translation/humanities,71,Translate the following sentence into Korean. I don't even want to get a top score and go to a top-ranked university.,최고 점수를 받아 일류대학에 가는 것도 바라지 않는다.,
translation/humanities,72,Translate the following sentence into Korean. What I really want for my children is to discover their unique talents and how they can volunteer for humankind.,"내가 자녀들에게 정말로 바라는 것은 자신만의 고유한 재능이 무엇인지를 발견하는 것, 어떻게 하면 인류를 위해 봉사할 수 있을지 고민하는 것’이라고 말한다.",
translation/humanities,73,Translate the following sentence into Korean. He also claims that everyone has their own unique talent and that there is a special way to express it.,"그리고 모든 사람들에게는 자기만의 고유한 재능이 있고, 또 그 재능을 표현할 특별한 방법이 있다고 주장한다.",
translation/humanities,74,Translate the following sentence into Korean. We need to instill in our children the hope that one day they will discover their own potential if they silently find their way.,묵묵히 자신의 길을 찾다보면 언젠가는 고유한 잠재력을 발견하게 될 것이라는 희망을 아이들에게 심어줘야 한다.,
translation/humanities,75,"Translate the following sentence into Korean. I do not look down on private high schools, special-purpose high schools, or international high schools.","나는 자사고, 특목고, 국제고를 나쁘게 보지 않는다.",
translation/humanities,76,"Translate the following sentence into Korean. These schools are established in respect for children's diversity, and if they follow the initial goal from the time of their foundation, they can be a good example of developing children's diverse talents.","아이들의 다양성을 존중해 설립된 학교들이며, 이들이 설립 당시의 기본 정신을 잘 따른다면 아이들의 다양한 재능을 발전시키는 좋은 사례가 될 수 있다고 본다.",
translation/humanities,77,"Translate the following sentence into Korean. However, it is regrettable that a school built with good intentions is interpreted as just a gateway to getting into a good university.","다만, 좋은 의도로 지어진 학교가 단지 좋은 대학을 가기 위해 거쳐야 하는 하나의 관문으로 해석되는 현실이 안타까울 뿐이다.",
translation/humanities,78,"Translate the following sentence into Korean. What if only pines are planted on the mountains, but not other trees because you prefer the pines?.",소나무가 좋다고 모든 산에 소나무만 심고 다른 나무들을 키우지 않는다면 어떻게 될까.,
translation/humanities,79,Translate the following sentence into Korean. The mountain planted with only pine trees will soon become bare and will not be able to embrace a variety of living things.,그렇기 때문에 소나무만 심은 산은 얼마 지나지 않아 사방이 민둥산이 되어 다양한 생명체를 품지 못하게 될 것이다.,
translation/humanities,80,"Translate the following sentence into Korean. A healthy school and a developing community can only be achieved when various students learn together, such as students who are good at studying, singing, drawing, and communication.","공부를 잘하는 학생, 노래를 잘하는 학생, 그림을 잘 그리는 학생, 소통을 잘하는 학생 등 다양한 학생들이 다 같이 어울려 배우는 곳이라야 건강한 학교, 발전하는 공동체가 될 수 있다.",
translation/humanities,81,Translate the following sentence into Korean. A student who has a talent for studying should develop that talent further.,공부에 재능이 있는 학생은 그 재능을 키우면 된다.,
translation/humanities,82,Translate the following sentence into Korean. Society and schools can provide such an environment.,사회와 학교가 그런 환경을 제공해주면 되는 것이다.,
translation/humanities,83,"Translate the following sentence into Korean. Furthermore, students who are talented in other fields, such as painting, singing, Baduk, computer, or business, should also be recognized for their talents.","나아가 그림, 노래, 바둑, 컴퓨터, 장사 등 다른 분야에 소질이 있는 학생들 역시 그들의 재능이 인정받을 수 있도록 해야 한다.",
translation/humanities,84,"Translate the following sentence into Korean. Not everyone can, and need not be, talented at studying.","모두가 공부에 재능이 있을 수 없고, 그럴 필요도 없다.",
translation/humanities,85,Translate the following sentence into Korean. What adults should do for such children is to remind them that each talent is precious.,그런 아이들을 위해 어른들이 해야 하는 일은 각각의 재능이 소중하다는 것을 일깨워주는 것이다.,
translation/humanities,86,"Translate the following sentence into Korean. Through this, children will be able to discover their talents and develop them further, ultimately benefiting others and contributing to the development of humankind.","이를 통해 아이들은 자신의 재능을 발견할 수 있고, 이를 더욱 발전시켜 궁극적으로는 다른 사람들을 유익하게 하고 인류 발전에도 기여하는 삶을 살 수 있을 것이다.",
translation/humanities,87,"Translate the following sentence into Korean. If life was like this, wouldn't the gift of joy and happiness always follow?.",이런 삶이라면 기쁨과 행복이라는 선물이 반드시 뒤따라오지 않을까.,
translation/humanities,88,"Translate the following sentence into Korean. The clouds are white, the mountains are green, the streams are flowing, and the rocks are standing.","‘구름은 희고, 산은 푸르며, 시냇물은 흐르고, 바위는 서 있다.",
translation/humanities,89,Translate the following sentence into Korean. Nature is calm and peaceful because it is in harmony with each other while keeping its place.,"자연은 저마다 있을 자리에 있으면서, 서로 조화를 이루기 때문에 고요하고 평화롭다는 뜻이다.",
translation/humanities,90,Translate the following sentence into Korean. Take a look at the faces of the people who are next to you.,곁에 있는 사람들의 얼굴을 한 번 살펴보자.,
translation/humanities,91,"Translate the following sentence into Korean. Siblings, even identical twins, can look alike, but they are not identical.","형제자매도, 심지어 일란성 쌍둥이조차도 비슷하게 생길 수는 있지만 똑같지는 않다.",
translation/humanities,92,Translate the following sentence into Korean. Each of us is invited to the world as only one being.,우리는 세상에 단 한 사람으로 초대받은 존재이다.,
translation/humanities,93,Translate the following sentence into Korean. Every being in this world has a right to live their life fragrantly in their own way.,이 세상에 있는 모든 존재는 자신의 방식으로 자신의 삶을 향기롭게 살아갈 권리가 있다.,
translation/humanities,94,"Translate the following sentence into Korean. Now is the time to help children discover their unique colors, through the process of discovering and recognizing their diverse talents through the change of education.",이제는 아이들이 지닌 다양한 재능을 발견하고 인정해주는 과정을 통해 저마다의 독특한 색깔이 제대로 발현될 수 있도록 도와주는 교육으로 바뀌어야 할 때이다.,
translation/humanities,95,"Translate the following sentence into Korean. The reason the world is beautiful is because green and yellow-green mix together. Nature's truth resembles man. The order of nature, where the seasons come and go, and how flowers bloom and fall in line with the seasons, are always amazing.","세상이 아름다운 것은 연두와 초록이 함께 있기 때문이다 자연의 진리는 사람과 닮았다 어김없이 계절이 오고 가고, 철따라 꽃이 피고 지는 자연의 질서는 늘 놀랍다.",
translation/humanities,96,"Translate the following sentence into Korean. Children are happiest when they run around and have a happy school. ""Please make a happy school for children"" is one of the phrases that I hear the most when I travel around countless educational sites in Jeonnam.",아이들은 뛰어놀 때 가장 행복하다 행복한 아이들이 다니는 학교 “아이들이 행복한 학교를 만들어 주세요.” 전남의 수많은 교육현장을 돌아다니며 내가 가장 많이 듣는 말 중 하나다.,
translation/humanities,97,"Translate the following sentence into Korean. The expression ""happiness"" in front of the words education, school, and student sounds very strange. .","교육과 학교, 학생이라는 단어 앞에 있는 ‘행복’이라는 표현이 참 어색하게 느껴진다.",
translation/humanities,98,Translate the following sentence into Korean. This won't just be my idea.,이것은 비단 나 혼자만의 생각은 아닐 것이다.,
translation/humanities,99,Translate the following sentence into Korean. Most of the parents I've met say they want their kids to have dreams and grow up happily.,내가 만난 대부분의 학부모들은 자신의 아이가 꿈을 갖고 행복하게 자라기를 원한다고 말한다.,
translation/humanities,100,"Translate the following sentence into Korean. However, they often add conditions one by one after that.",하지만 그 뒤에 조건을 하나둘씩 붙이곤 한다.,
translation/humanities,101,"Translate the following sentence into Korean. For children to be happy, parents believe that they should be good at English and math, go to a prestigious university, and eventually get a job that makes big money, so that they have wealth and honor.","아이들이 행복하기 위해서는 영어, 수학을 잘해야 하고, 명문대에 진학해야 하며, 결국에는 돈을 잘 버는 직장에 취직해 부와 명예를 가져야 한다고 생각하는 것이다.",
translation/humanities,102,"Translate the following sentence into Korean. If a child deviates from such a standard even just a little, they are treated as if they have made a big mistake.",혹시나 아이가 그런 기준에서 조금이라도 벗어나면 큰 잘못을 한 것처럼 취급하기도 한다.,
translation/humanities,103,"Translate the following sentence into Korean. As children's dreams are often portrayed from their parent’s point of view, the way they experience real happiness is becoming less and less respected.",아이들의 꿈이 부모의 시각에서 그려지는 일이 많다 보니 아이들이 진짜 행복을 맛보는 방식은 점점 더 존중받지 못하고 있다.,
translation/humanities,104,"Translate the following sentence into Korean. When running around with friends at school to experience and learn a new world they didn't know, their hearts beat and the color of their faces shines the brightest.","학교에서 사귄 친구들과 뛰어다니며 몰랐던 새로운 세상을 경험하고 배워갈 때, 이들의 심장은 뛰고 얼굴빛은 가장 밝은 법이다.",
translation/humanities,105,"Translate the following sentence into Korean. President Barack Obama of the United States envies Korea's academic enthusiasm, which has become a condition of happiness.",행복의 조건 한국의 학구열은 미국의 버락 오바마 대통령도 부러워한다.,
translation/humanities,106,"Translate the following sentence into Korean. However, Korea has a painful education problem, ranking first in youth suicide and last place in the happiness index for five years in a row among OECD countries.","그러나 우리나라는 OECD 국가 중 청소년 자살 1위, 행복 지수 5년 연속 꼴찌라는 뼈아픈 교육 문제를 안고 있다.",
translation/humanities,107,Translate the following sentence into Korean. One of the biggest causes is competition within the framework of uniformity.,가장 큰 원인으로 꼽히는 것이 바로 획일화된 틀 안에서의 경쟁 체제다.,
translation/humanities,108,Translate the following sentence into Korean. I believe that the fundamental root cause of these problems lies not in education but in our faulty value system.,나는 이러한 문제들의 근본적인 원인이 교육이 아닌 우리의 잘못된 가치체계에 있다고 본다.,
translation/humanities,109,"Translate the following sentence into Korean. As mentioned earlier, the parent generation wants their children to be happy, but they cannot get rid of the prerequisite that they must study well to do so.","앞서 언급했듯이 부모 세대는 아이들의 행복을 바라지만, 그러기 위해서는 공부를 잘해야만 한다는 전제조건을 떨쳐버리지 못한다.",
translation/humanities,110,"Translate the following sentence into Korean. Character education is a reality that has no choice but to hover as a slogan, “Does character feed you?” in the school area, because self-realization and a sense of community to live together are luxury terms that do not apply to children.",자아실현이라든지 더불어 살아가기 위한 공동체 의식 같은 것은 내 아이에게 해당되지 않은 사치스런 용어라고 여기기 때문에 ‘인성이 밥 먹여주냐’라는 한마디에 인성교육은 학교현장에서 구호로 맴돌 수밖에 없는 현실이다.,
translation/humanities,111,Translate the following sentence into Korean. These ideas are too deeply ingrained in us.,이러한 생각들이 우리 안에 너무 깊이 뿌리박혀 있다.,
